iso3c,ID_0,Country,Subregion,ID_subregion
AND,7,Andorra,Canillo,118
AND,7,Andorra,Encamp,119
AND,7,Andorra,Escaldes-Engordany,120
AND,7,Andorra,La Massana,121
AND,7,Andorra,Ordino,122
AND,7,Andorra,Sant Julià de Lòria,123
AGO,8,Angola,Bengo,124
AGO,8,Angola,Benguela,125
AGO,8,Angola,Bié,126
AGO,8,Angola,Cabinda,127
AGO,8,Angola,Cuando Cubango,128
AGO,8,Angola,Cuanza Norte,129
AGO,8,Angola,Cuanza Sul,130
AGO,8,Angola,Cunene,131
AGO,8,Angola,Huambo,132
AGO,8,Angola,Huíla,133
AGO,8,Angola,Luanda,134
AGO,8,Angola,Lunda Norte,135
AGO,8,Angola,Lunda Sul,136
AGO,8,Angola,Malanje,137
AGO,8,Angola,Moxico,138
AGO,8,Angola,Namibe,139
AGO,8,Angola,Uíge,140
AGO,8,Angola,Zaire,141
AIA,9,Anguilla,Anguilla,142
ATG,11,Antigua and Barbuda,Barbuda,143
ATG,11,Antigua and Barbuda,Redonda,144
ATG,11,Antigua and Barbuda,Saint George,145
ATG,11,Antigua and Barbuda,Saint John,146
ATG,11,Antigua and Barbuda,Saint Mary,147
ATG,11,Antigua and Barbuda,Saint Paul,148
ATG,11,Antigua and Barbuda,Saint Peter,149
ATG,11,Antigua and Barbuda,Saint Philip,150
ARG,12,Argentina,Buenos Aires,151
ARG,12,Argentina,Catamarca,152
ARG,12,Argentina,Chaco,153
ARG,12,Argentina,Chubut,154
ARG,12,Argentina,Ciudad de Buenos Aires,155
ARG,12,Argentina,Córdoba,156
ARG,12,Argentina,Corrientes,157
ARG,12,Argentina,Entre Ríos,158
ARG,12,Argentina,Formosa,159
ARG,12,Argentina,Jujuy,160
ARG,12,Argentina,La Pampa,161
ARG,12,Argentina,La Rioja,162
ARG,12,Argentina,Mendoza,163
ARG,12,Argentina,Misiones,164
ARG,12,Argentina,Neuquén,165
ARG,12,Argentina,Río Negro,166
ARG,12,Argentina,Salta,167
ARG,12,Argentina,San Juan,168
ARG,12,Argentina,San Luis,169
ARG,12,Argentina,Santa Cruz,170
ARG,12,Argentina,Santa Fe,171
ARG,12,Argentina,Santiago del Estero,172
ARG,12,Argentina,Tierra del Fuego,173
ARG,12,Argentina,Tucumán,174
ARM,13,Armenia,Aragatsotn,175
ARM,13,Armenia,Ararat,176
ARM,13,Armenia,Armavir,177
ARM,13,Armenia,Erevan,178
ARM,13,Armenia,Gegharkunik,179
ARM,13,Armenia,Kotayk,180
ARM,13,Armenia,Lori,181
ARM,13,Armenia,Shirak,182
ARM,13,Armenia,Syunik,183
ARM,13,Armenia,Tavush,184
ARM,13,Armenia,Vayots Dzor,185
ABW,14,Aruba,Aruba,186
AUS,15,Australia,Ashmore and Cartier Islands,187
AUS,15,Australia,Australian Capital Territory,188
AUS,15,Australia,Coral Sea Islands Territory,189
AUS,15,Australia,Jervis Bay Territory,190
AUS,15,Australia,New South Wales,191
AUS,15,Australia,Northern Territory,192
AUS,15,Australia,Queensland,193
AUS,15,Australia,South Australia,194
AUS,15,Australia,Tasmania,195
AUS,15,Australia,Victoria,196
AUS,15,Australia,Western Australia,197
AUT,16,Austria,Burgenland,198
AUT,16,Austria,Kärnten,199
AUT,16,Austria,Niederösterreich,200
AUT,16,Austria,Oberösterreich,201
AUT,16,Austria,Salzburg,202
AUT,16,Austria,Steiermark,203
AUT,16,Austria,Tirol,204
AUT,16,Austria,Vorarlberg,205
AUT,16,Austria,Wien,206
AZE,17,Azerbaijan,Absheron,207
AZE,17,Azerbaijan,Aran,208
AZE,17,Azerbaijan,Daglig-Shirvan,209
AZE,17,Azerbaijan,Ganja-Qazakh,210
AZE,17,Azerbaijan,Kalbajar-Lachin,211
AZE,17,Azerbaijan,Lankaran,212
AZE,17,Azerbaijan,Nakhchivan,213
AZE,17,Azerbaijan,Quba-Khachmaz,214
AZE,17,Azerbaijan,Shaki-Zaqatala,215
AZE,17,Azerbaijan,Yukhari-Karabakh,216
BHS,18,Bahamas,Acklins,217
BHS,18,Bahamas,Berry Islands,218
BHS,18,Bahamas,Biminis,219
BHS,18,Bahamas,Black Point,220
BHS,18,Bahamas,Cat Island,221
BHS,18,Bahamas,Central Abaco,222
BHS,18,Bahamas,Central Andros,223
BHS,18,Bahamas,Central Eleuthera,224
BHS,18,Bahamas,City of Freeport,225
BHS,18,Bahamas,Crooked Island,226
BHS,18,Bahamas,East Grand Bahama,227
BHS,18,Bahamas,Exuma,228
BHS,18,Bahamas,Grand Cay,229
BHS,18,Bahamas,Harbour Island,230
BHS,18,Bahamas,Hope Town,231
BHS,18,Bahamas,Inagua,232
BHS,18,Bahamas,Long Island,233
BHS,18,Bahamas,Mangrove Cay,234
BHS,18,Bahamas,Mayaguana,235
BHS,18,Bahamas,Moore's Island,236
BHS,18,Bahamas,New Providence,237
BHS,18,Bahamas,North Abaco,238
BHS,18,Bahamas,North Andros,239
BHS,18,Bahamas,North Eleuthera,240
BHS,18,Bahamas,Ragged Island,241
BHS,18,Bahamas,Rum Cay,242
BHS,18,Bahamas,San Salvador,243
BHS,18,Bahamas,South Abaco,244
BHS,18,Bahamas,South Andros,245
BHS,18,Bahamas,South Eleuthera,246
BHS,18,Bahamas,Spanish Wells,247
BHS,18,Bahamas,West Grand Bahama,248
BHR,19,Bahrain,Capital,249
BHR,19,Bahrain,Central,250
BHR,19,Bahrain,Muharraq,251
BHR,19,Bahrain,Northern,252
BHR,19,Bahrain,Southern,253
BGD,20,Bangladesh,Barisal,254
BGD,20,Bangladesh,Chittagong,255
BGD,20,Bangladesh,Dhaka,256
BGD,20,Bangladesh,Khulna,257
BGD,20,Bangladesh,Rajshahi,258
BGD,20,Bangladesh,Rangpur,259
BGD,20,Bangladesh,Sylhet,260
BRB,21,Barbados,Christ Church,261
BRB,21,Barbados,Saint Andrew,262
BRB,21,Barbados,Saint George,263
BRB,21,Barbados,Saint James,264
BRB,21,Barbados,Saint John,265
BRB,21,Barbados,Saint Joseph,266
BRB,21,Barbados,Saint Lucy,267
BRB,21,Barbados,Saint Michael,268
BRB,21,Barbados,Saint Peter,269
BRB,21,Barbados,Saint Philip,270
BRB,21,Barbados,Saint Thomas,271
BLR,22,Belarus,Brest,272
BLR,22,Belarus,Homyel',273
BLR,22,Belarus,Hrodna,274
BLR,22,Belarus,Mahilyow,275
BLR,22,Belarus,Minsk,276
BLR,22,Belarus,Vitsyebsk,277
BEL,23,Belgium,Bruxelles,278
BEL,23,Belgium,Vlaanderen,279
BEL,23,Belgium,Wallonie,280
BLZ,24,Belize,Belize,281
BLZ,24,Belize,Cayo,282
BLZ,24,Belize,Corozal,283
BLZ,24,Belize,Orange Walk,284
BLZ,24,Belize,Stann Creek,285
BLZ,24,Belize,Toledo,286
BEN,25,Benin,Alibori,287
BEN,25,Benin,Atakora,288
BEN,25,Benin,Atlantique,289
BEN,25,Benin,Borgou,290
BEN,25,Benin,Collines,291
BEN,25,Benin,Donga,292
BEN,25,Benin,Kouffo,293
BEN,25,Benin,Littoral,294
BEN,25,Benin,Mono,295
BEN,25,Benin,Ouémé,296
BEN,25,Benin,Plateau,297
BEN,25,Benin,Zou,298
BMU,26,Bermuda,Devonshire,299
BMU,26,Bermuda,Hamilton,300
BMU,26,Bermuda,Hamilton Municipality,301
BMU,26,Bermuda,Paget,302
BMU,26,Bermuda,Pembroke,303
BMU,26,Bermuda,Saint George's,304
BMU,26,Bermuda,Saint George municipality,305
BMU,26,Bermuda,Sandys,306
BMU,26,Bermuda,Smiths,307
BMU,26,Bermuda,Southampton,308
BMU,26,Bermuda,Warwick,309
BTN,27,Bhutan,Bumthang,310
BTN,27,Bhutan,Chhukha,311
BTN,27,Bhutan,Dagana,312
BTN,27,Bhutan,Gasa,313
BTN,27,Bhutan,Haa,314
BTN,27,Bhutan,Lhuentse,315
BTN,27,Bhutan,Monggar,316
BTN,27,Bhutan,Paro,317
BTN,27,Bhutan,Pemagatshel,318
BTN,27,Bhutan,Punakha,319
BTN,27,Bhutan,Samdrupjongkhar,320
BTN,27,Bhutan,Samtse,321
BTN,27,Bhutan,Sarpang,322
BTN,27,Bhutan,Thimphu,323
BTN,27,Bhutan,Trashigang,324
BTN,27,Bhutan,Trongsa,325
BTN,27,Bhutan,Tsirang,326
BTN,27,Bhutan,Wangduephodrang,327
BTN,27,Bhutan,Yangtse,328
BTN,27,Bhutan,Zhemgang,329
BOL,28,Bolivia,Chuquisaca,330
BOL,28,Bolivia,Cochabamba,331
BOL,28,Bolivia,El Beni,332
BOL,28,Bolivia,La Paz,333
BOL,28,Bolivia,Oruro,334
BOL,28,Bolivia,Pando,335
BOL,28,Bolivia,Potosí,336
BOL,28,Bolivia,Santa Cruz,337
BOL,28,Bolivia,Tarija,338
BES,29,"Bonaire, Sint Eustatius and Saba",Bonaire,339
BES,29,"Bonaire, Sint Eustatius and Saba",Saba,340
BES,29,"Bonaire, Sint Eustatius and Saba",Sint Eustatius,341
BIH,30,Bosnia and Herzegovina,Brčko,342
BIH,30,Bosnia and Herzegovina,Federacija Bosna i Hercegovina,343
BIH,30,Bosnia and Herzegovina,Repuplika Srpska,344
BWA,31,Botswana,Central,345
BWA,31,Botswana,Chobe,346
BWA,31,Botswana,Francistown,347
BWA,31,Botswana,Gaborone,348
BWA,31,Botswana,Ghanzi,349
BWA,31,Botswana,Jwaneng,350
BWA,31,Botswana,Kgalagadi,351
BWA,31,Botswana,Kgatleng,352
BWA,31,Botswana,Kweneng,353
BWA,31,Botswana,Lobatse,354
BWA,31,Botswana,North-East,355
BWA,31,Botswana,North-West,356
BWA,31,Botswana,Selibe Phikwe,357
BWA,31,Botswana,South-East,358
BWA,31,Botswana,Southern,359
BWA,31,Botswana,Sowa,360
BRA,33,Brazil,Acre,361
BRA,33,Brazil,Alagoas,362
BRA,33,Brazil,Amapá,363
BRA,33,Brazil,Amazonas,364
BRA,33,Brazil,Bahia,365
BRA,33,Brazil,Ceará,366
BRA,33,Brazil,Distrito Federal,367
BRA,33,Brazil,Espírito Santo,368
BRA,33,Brazil,Goiás,369
BRA,33,Brazil,Maranhão,370
BRA,33,Brazil,Mato Grosso do Sul,371
BRA,33,Brazil,Mato Grosso,372
BRA,33,Brazil,Minas Gerais,373
BRA,33,Brazil,Pará,374
BRA,33,Brazil,Paraíba,375
BRA,33,Brazil,Paraná,376
BRA,33,Brazil,Pernambuco,377
BRA,33,Brazil,Piauí,378
BRA,33,Brazil,Rio de Janeiro,379
BRA,33,Brazil,Rio Grande do Norte,380
BRA,33,Brazil,Rio Grande do Sul,381
BRA,33,Brazil,Rondônia,382
BRA,33,Brazil,Roraima,383
BRA,33,Brazil,Santa Catarina,384
BRA,33,Brazil,São Paulo,385
BRA,33,Brazil,Sergipe,386
BRA,33,Brazil,Tocantins,387
IOT,34,British Indian Ocean Territory,British Indian Ocean Territory,388
VGB,35,British Virgin Islands,Anegada,389
VGB,35,British Virgin Islands,Jost Van Dyke,390
VGB,35,British Virgin Islands,Other Islands,391
VGB,35,British Virgin Islands,Tortola,392
VGB,35,British Virgin Islands,Virgin Gorda,393
BRN,36,Brunei,Belait,394
BRN,36,Brunei,Brunei and Muara,395
BRN,36,Brunei,Temburong,396
BRN,36,Brunei,Tutong,397
BGR,37,Bulgaria,Blagoevgrad,398
BGR,37,Bulgaria,Burgas,399
BGR,37,Bulgaria,Dobrich,400
BGR,37,Bulgaria,Gabrovo,401
BGR,37,Bulgaria,Grad Sofiya,402
BGR,37,Bulgaria,Haskovo,403
BGR,37,Bulgaria,Kardzhali,404
BGR,37,Bulgaria,Kyustendil,405
BGR,37,Bulgaria,Lovech,406
BGR,37,Bulgaria,Montana,407
BGR,37,Bulgaria,Pazardzhik,408
BGR,37,Bulgaria,Pernik,409
BGR,37,Bulgaria,Pleven,410
BGR,37,Bulgaria,Plovdiv,411
BGR,37,Bulgaria,Razgrad,412
BGR,37,Bulgaria,Ruse,413
BGR,37,Bulgaria,Shumen,414
BGR,37,Bulgaria,Silistra,415
BGR,37,Bulgaria,Sliven,416
BGR,37,Bulgaria,Smolyan,417
BGR,37,Bulgaria,Sofia,418
BGR,37,Bulgaria,Stara Zagora,419
BGR,37,Bulgaria,Targovishte,420
BGR,37,Bulgaria,Varna,421
BGR,37,Bulgaria,Veliko Tarnovo,422
BGR,37,Bulgaria,Vidin,423
BGR,37,Bulgaria,Vratsa,424
BGR,37,Bulgaria,Yambol,425
BFA,38,Burkina Faso,Boucle du Mouhoun,426
BFA,38,Burkina Faso,Cascades,427
BFA,38,Burkina Faso,Centre-Est,428
BFA,38,Burkina Faso,Centre-Nord,429
BFA,38,Burkina Faso,Centre-Ouest,430
BFA,38,Burkina Faso,Centre-Sud,431
BFA,38,Burkina Faso,Centre,432
BFA,38,Burkina Faso,Est,433
BFA,38,Burkina Faso,Haut-Bassins,434
BFA,38,Burkina Faso,Nord,435
BFA,38,Burkina Faso,Plateau-Central,436
BFA,38,Burkina Faso,Sahel,437
BFA,38,Burkina Faso,Sud-Ouest,438
BDI,39,Burundi,Bubanza,439
BDI,39,Burundi,Bujumbura Mairie,440
BDI,39,Burundi,Bujumbura Rural,441
BDI,39,Burundi,Bururi,442
BDI,39,Burundi,Cankuzo,443
BDI,39,Burundi,Cibitoke,444
BDI,39,Burundi,Gitega,445
BDI,39,Burundi,Karuzi,446
BDI,39,Burundi,Kayanza,447
BDI,39,Burundi,Kirundo,448
BDI,39,Burundi,Makamba,449
BDI,39,Burundi,Muramvya,450
BDI,39,Burundi,Muyinga,451
BDI,39,Burundi,Mwaro,452
BDI,39,Burundi,Ngozi,453
BDI,39,Burundi,Rutana,454
BDI,39,Burundi,Ruyigi,455
KHM,40,Cambodia,Bântéay Méanchey,456
KHM,40,Cambodia,Batdâmbâng,457
KHM,40,Cambodia,Kâmpóng Cham,458
KHM,40,Cambodia,Kâmpóng Chhnang,459
KHM,40,Cambodia,Kâmpóng Spœ,460
KHM,40,Cambodia,Kâmpóng Thum,461
KHM,40,Cambodia,Kâmpôt,462
KHM,40,Cambodia,Kândal,463
KHM,40,Cambodia,Kaôh Kong,464
KHM,40,Cambodia,Kep,465
KHM,40,Cambodia,Krâchéh,466
KHM,40,Cambodia,Krong Pailin,467
KHM,40,Cambodia,Krong Preah Sihanouk,468
KHM,40,Cambodia,Môndól Kiri,469
KHM,40,Cambodia,Otdar Mean Chey,470
KHM,40,Cambodia,Phnom Penh,471
KHM,40,Cambodia,Pouthisat,472
KHM,40,Cambodia,Preah Vihéar,473
KHM,40,Cambodia,Prey Vêng,474
KHM,40,Cambodia,Rôtânôkiri,475
KHM,40,Cambodia,Siemréab,476
KHM,40,Cambodia,Stœng Trêng,477
KHM,40,Cambodia,Svay Rieng,478
KHM,40,Cambodia,Takêv,479
KHM,40,Cambodia,Tbong Khmum,480
CMR,41,Cameroon,Adamaoua,481
CMR,41,Cameroon,Centre,482
CMR,41,Cameroon,Est,483
CMR,41,Cameroon,Extrême-Nord,484
CMR,41,Cameroon,Littoral,485
CMR,41,Cameroon,Nord-Ouest,486
CMR,41,Cameroon,Nord,487
CMR,41,Cameroon,Ouest,488
CMR,41,Cameroon,Sud-Ouest,489
CMR,41,Cameroon,Sud,490
CAN,42,Canada,Alberta,491
CAN,42,Canada,British Columbia,492
CAN,42,Canada,Manitoba,493
CAN,42,Canada,New Brunswick,494
CAN,42,Canada,Newfoundland and Labrador,495
CAN,42,Canada,Northwest Territories,496
CAN,42,Canada,Nova Scotia,497
CAN,42,Canada,Nunavut,498
CAN,42,Canada,Ontario,499
CAN,42,Canada,Québec,500
CAN,42,Canada,Saskatchewan,501
CAN,42,Canada,Yukon,502
CPV,43,Cape Verde,Boa Vista,503
CPV,43,Cape Verde,Brava,504
CPV,43,Cape Verde,Maio,505
CPV,43,Cape Verde,Mosteiros,506
CPV,43,Cape Verde,Paúl,507
CPV,43,Cape Verde,Porto Novo,508
CPV,43,Cape Verde,Praia,509
CPV,43,Cape Verde,Ribeira Brava,510
CPV,43,Cape Verde,Ribeira Grande,511
CPV,43,Cape Verde,Ribeira Grande de Santiago,512
CPV,43,Cape Verde,Sal,513
CPV,43,Cape Verde,Santa Catarina,514
CPV,43,Cape Verde,Santa Catarina do Fogo,515
CPV,43,Cape Verde,Santa Cruz,516
CPV,43,Cape Verde,São Domingos,517
CPV,43,Cape Verde,São Filipe,518
CPV,43,Cape Verde,São Lourenço dos Órgãos,519
CPV,43,Cape Verde,São Miguel,520
CPV,43,Cape Verde,São Salvador do Mundo,521
CPV,43,Cape Verde,São Vicente,522
CPV,43,Cape Verde,Tarrafal,523
CPV,43,Cape Verde,Tarrafal de São Nicolau,524
CYM,45,Cayman Islands,Bodden Town,525
CYM,45,Cayman Islands,Cayman Brac,526
CYM,45,Cayman Islands,East End,527
CYM,45,Cayman Islands,George Town,528
CYM,45,Cayman Islands,Little Cayman,529
CYM,45,Cayman Islands,North Side,530
CYM,45,Cayman Islands,West Bay,531
CAF,46,Central African Republic,Bamingui-Bangoran,532
CAF,46,Central African Republic,Bangui,533
CAF,46,Central African Republic,Basse-Kotto,534
CAF,46,Central African Republic,Haut-Mbomou,535
CAF,46,Central African Republic,Haute-Kotto,536
CAF,46,Central African Republic,Kémo,537
CAF,46,Central African Republic,Lobaye,538
CAF,46,Central African Republic,Mambéré-Kadéï,539
CAF,46,Central African Republic,Mbomou,540
CAF,46,Central African Republic,Nana-Grébizi,541
CAF,46,Central African Republic,Nana-Mambéré,542
CAF,46,Central African Republic,Ombella-M'Poko,543
CAF,46,Central African Republic,Ouaka,544
CAF,46,Central African Republic,Ouham-Pendé,545
CAF,46,Central African Republic,Ouham,546
CAF,46,Central African Republic,Sangha-Mbaéré,547
CAF,46,Central African Republic,Vakaga,548
TCD,47,Chad,Barh el Ghazel,549
TCD,47,Chad,Batha,550
TCD,47,Chad,Borkou,551
TCD,47,Chad,Chari-Baguirmi,552
TCD,47,Chad,Ennedi Est,553
TCD,47,Chad,Ennedi Ouest,554
TCD,47,Chad,Guéra,555
TCD,47,Chad,Hadjer-Lamis,556
TCD,47,Chad,Kanem,557
TCD,47,Chad,Lac,558
TCD,47,Chad,Logone Occidental,559
TCD,47,Chad,Logone Oriental,560
TCD,47,Chad,Mandoul,561
TCD,47,Chad,Mayo-Kebbi Est,562
TCD,47,Chad,Mayo-Kebbi Ouest,563
TCD,47,Chad,Moyen-Chari,564
TCD,47,Chad,Ouaddaï,565
TCD,47,Chad,Salamat,566
TCD,47,Chad,Sila,567
TCD,47,Chad,Tandjilé,568
TCD,47,Chad,Tibesti,569
TCD,47,Chad,Ville de N'Djamena,570
TCD,47,Chad,Wadi Fira,571
CHL,48,Chile,Aisén del General Carlos Ibáñez del Campo,572
CHL,48,Chile,Antofagasta,573
CHL,48,Chile,Araucanía,574
CHL,48,Chile,Arica y Parinacota,575
CHL,48,Chile,Atacama,576
CHL,48,Chile,Bío-Bío,577
CHL,48,Chile,Coquimbo,578
CHL,48,Chile,Libertador General Bernardo O'Higgins,579
CHL,48,Chile,Los Lagos,580
CHL,48,Chile,Los Ríos,581
CHL,48,Chile,Magallanes y Antártica Chilena,582
CHL,48,Chile,Maule,583
CHL,48,Chile,Ñuble,584
CHL,48,Chile,Región Metropolitana de Santiago,585
CHL,48,Chile,Tarapacá,586
CHL,48,Chile,Valparaíso,587
CHN,49,China,Anhui,588
CHN,49,China,Beijing,589
CHN,49,China,Chongqing,590
CHN,49,China,Fujian,591
CHN,49,China,Gansu,592
CHN,49,China,Guangdong,593
CHN,49,China,Guangxi,594
CHN,49,China,Guizhou,595
CHN,49,China,Hainan,596
CHN,49,China,Hebei,597
CHN,49,China,Heilongjiang,598
CHN,49,China,Henan,599
CHN,49,China,Hubei,600
CHN,49,China,Hunan,601
CHN,49,China,Jiangsu,602
CHN,49,China,Jiangxi,603
CHN,49,China,Jilin,604
CHN,49,China,Liaoning,605
CHN,49,China,Nei Mongol,606
CHN,49,China,Ningxia Hui,607
CHN,49,China,Qinghai,608
CHN,49,China,Shaanxi,609
CHN,49,China,Shandong,610
CHN,49,China,Shanghai,611
CHN,49,China,Shanxi,612
CHN,49,China,Sichuan,613
CHN,49,China,Tianjin,614
CHN,49,China,Xinjiang Uygur,615
CHN,49,China,Xizang,616
CHN,49,China,Yunnan,617
CHN,49,China,Zhejiang,618
CXR,50,Christmas Island,Christmas Island,619
CCK,52,Cocos Islands,Cocos Islands,620
COL,53,Colombia,Amazonas,621
COL,53,Colombia,Antioquia,622
COL,53,Colombia,Arauca,623
COL,53,Colombia,Atlántico,624
COL,53,Colombia,Bolívar,625
COL,53,Colombia,Boyacá,626
COL,53,Colombia,Caldas,627
COL,53,Colombia,Caquetá,628
COL,53,Colombia,Casanare,629
COL,53,Colombia,Cauca,630
COL,53,Colombia,Cesar,631
COL,53,Colombia,Chocó,632
COL,53,Colombia,Córdoba,633
COL,53,Colombia,Cundinamarca,634
COL,53,Colombia,Guainía,635
COL,53,Colombia,Guaviare,636
COL,53,Colombia,Huila,637
COL,53,Colombia,La Guajira,638
COL,53,Colombia,Magdalena,639
COL,53,Colombia,Meta,640
COL,53,Colombia,Nariño,641
COL,53,Colombia,Norte de Santander,642
COL,53,Colombia,Putumayo,643
COL,53,Colombia,Quindío,644
COL,53,Colombia,Risaralda,645
COL,53,Colombia,San Andrés y Providencia,646
COL,53,Colombia,Santander,647
COL,53,Colombia,Sucre,648
COL,53,Colombia,Tolima,649
COL,53,Colombia,Valle del Cauca,650
COL,53,Colombia,Vaupés,651
COL,53,Colombia,Vichada,652
COM,54,Comoros,Mwali,653
COM,54,Comoros,Njazídja,654
COM,54,Comoros,Nzwani,655
COK,55,Cook Islands,Cook Islands,656
CRI,56,Costa Rica,Alajuela,657
CRI,56,Costa Rica,Cartago,658
CRI,56,Costa Rica,Guanacaste,659
CRI,56,Costa Rica,Heredia,660
CRI,56,Costa Rica,Limón,661
CRI,56,Costa Rica,Puntarenas,662
CRI,56,Costa Rica,San José,663
CIV,57,Côte d'Ivoire,Abidjan,664
CIV,57,Côte d'Ivoire,Bas-Sassandra,665
CIV,57,Côte d'Ivoire,Comoé,666
CIV,57,Côte d'Ivoire,Denguélé,667
CIV,57,Côte d'Ivoire,Gôh-Djiboua,668
CIV,57,Côte d'Ivoire,Lacs,669
CIV,57,Côte d'Ivoire,Lagunes,670
CIV,57,Côte d'Ivoire,Montagnes,671
CIV,57,Côte d'Ivoire,Sassandra-Marahoué,672
CIV,57,Côte d'Ivoire,Savanes,673
CIV,57,Côte d'Ivoire,Vallée du Bandama,674
CIV,57,Côte d'Ivoire,Woroba,675
CIV,57,Côte d'Ivoire,Yamoussoukro,676
CIV,57,Côte d'Ivoire,Zanzan,677
HRV,58,Croatia,Bjelovarska-Bilogorska,678
HRV,58,Croatia,Brodsko-Posavska,679
HRV,58,Croatia,Dubrovacko-Neretvanska,680
HRV,58,Croatia,Grad Zagreb,681
HRV,58,Croatia,Istarska,682
HRV,58,Croatia,Karlovacka,683
HRV,58,Croatia,Koprivničko-Križevačka,684
HRV,58,Croatia,Krapinsko-Zagorska,685
HRV,58,Croatia,Licko-Senjska,686
HRV,58,Croatia,Medimurska,687
HRV,58,Croatia,Osjecko-Baranjska,688
HRV,58,Croatia,Požeško-Slavonska,689
