"zone","food_group","n_cells_dom_50%","proportion_dominated","iso3c","Country"
19,"large.pelagic_fisheries",0,0,"BHR","Bahrain"
19,"medium.pelagic_fisheries",0,0,"BHR","Bahrain"
19,"small.pelagic_fisheries",0,0,"BHR","Bahrain"
19,"benthic_fisheries",0,0,"BHR","Bahrain"
19,"reef_fisheries",0,0,"BHR","Bahrain"
19,"aquaculture_marine",0,0,"BHR","Bahrain"
20,"demersal_fisheries",535,5.33452480166727e-05,"BGD","Bangladesh"
20,"fofm_fisheries",248,2.47282645011866e-05,"BGD","Bangladesh"
20,"large.pelagic_fisheries",158,1.57542975451108e-05,"BGD","Bangladesh"
20,"medium.pelagic_fisheries",617,6.15215290210973e-05,"BGD","Bangladesh"
20,"small.pelagic_fisheries",0,0,"BGD","Bangladesh"
20,"benthic_fisheries",81,8.07657026046821e-06,"BGD","Bangladesh"
20,"reef_fisheries",0,0,"BGD","Bangladesh"
20,"aquaculture_marine",8,7.97685951651181e-07,"BGD","Bangladesh"
21,"demersal_fisheries",9,8.97396695607579e-07,"BRB","Barbados"
21,"fofm_fisheries",299,2.98135124429629e-05,"BRB","Barbados"
21,"large.pelagic_fisheries",4795,0.000478113017270927,"BRB","Barbados"
21,"medium.pelagic_fisheries",0,0,"BRB","Barbados"
21,"small.pelagic_fisheries",0,0,"BRB","Barbados"
21,"benthic_fisheries",0,0,"BRB","Barbados"
21,"reef_fisheries",0,0,"BRB","Barbados"
21,"aquaculture_marine",0,0,"BRB","Barbados"
22,"demersal_fisheries",0,0,"BLR","Belarus"
22,"fofm_fisheries",0,0,"BLR","Belarus"
22,"large.pelagic_fisheries",0,0,"BLR","Belarus"
22,"medium.pelagic_fisheries",0,0,"BLR","Belarus"
22,"small.pelagic_fisheries",0,0,"BLR","Belarus"
22,"benthic_fisheries",0,0,"BLR","Belarus"
22,"reef_fisheries",0,0,"BLR","Belarus"
22,"aquaculture_marine",0,0,"BLR","Belarus"
23,"demersal_fisheries",69,6.88004133299144e-06,"BEL","Belgium"
23,"fofm_fisheries",0,0,"BEL","Belgium"
23,"large.pelagic_fisheries",0,0,"BEL","Belgium"
23,"medium.pelagic_fisheries",0,0,"BEL","Belgium"
23,"small.pelagic_fisheries",0,0,"BEL","Belgium"
23,"benthic_fisheries",0,0,"BEL","Belgium"
23,"reef_fisheries",0,0,"BEL","Belgium"
23,"aquaculture_marine",0,0,"BEL","Belgium"
24,"demersal_fisheries",391,3.89869008869515e-05,"BLZ","Belize"
24,"fofm_fisheries",0,0,"BLZ","Belize"
24,"large.pelagic_fisheries",261,2.60245041726198e-05,"BLZ","Belize"
24,"medium.pelagic_fisheries",0,0,"BLZ","Belize"
24,"small.pelagic_fisheries",0,0,"BLZ","Belize"
24,"benthic_fisheries",2,1.99421487912795e-07,"BLZ","Belize"
24,"reef_fisheries",0,0,"BLZ","Belize"
24,"aquaculture_marine",8,7.97685951651181e-07,"BLZ","Belize"
25,"demersal_fisheries",631,6.29174794364869e-05,"BEN","Benin"
25,"fofm_fisheries",33,3.29045455056112e-06,"BEN","Benin"
25,"large.pelagic_fisheries",99,9.87136365168337e-06,"BEN","Benin"
25,"medium.pelagic_fisheries",0,0,"BEN","Benin"
25,"small.pelagic_fisheries",0,0,"BEN","Benin"
25,"benthic_fisheries",0,0,"BEN","Benin"
25,"reef_fisheries",0,0,"BEN","Benin"
25,"aquaculture_marine",0,0,"BEN","Benin"
26,"demersal_fisheries",0,0,"BMU","Bermuda"
26,"fofm_fisheries",531,5.29464050408471e-05,"BMU","Bermuda"
26,"large.pelagic_fisheries",12140,0.00121048843163067,"BMU","Bermuda"
26,"medium.pelagic_fisheries",0,0,"BMU","Bermuda"
26,"small.pelagic_fisheries",0,0,"BMU","Bermuda"
26,"benthic_fisheries",0,0,"BMU","Bermuda"
26,"reef_fisheries",91,9.07367770003218e-06,"BMU","Bermuda"
26,"aquaculture_marine",0,0,"BMU","Bermuda"
27,"demersal_fisheries",0,0,"BTN","Bhutan"
27,"fofm_fisheries",0,0,"BTN","Bhutan"
27,"large.pelagic_fisheries",0,0,"BTN","Bhutan"
27,"medium.pelagic_fisheries",0,0,"BTN","Bhutan"
27,"small.pelagic_fisheries",0,0,"BTN","Bhutan"
27,"benthic_fisheries",0,0,"BTN","Bhutan"
27,"reef_fisheries",0,0,"BTN","Bhutan"
27,"aquaculture_marine",0,0,"BTN","Bhutan"
28,"demersal_fisheries",0,0,"BOL","Bolivia"
28,"fofm_fisheries",0,0,"BOL","Bolivia"
28,"large.pelagic_fisheries",0,0,"BOL","Bolivia"
28,"medium.pelagic_fisheries",0,0,"BOL","Bolivia"
28,"small.pelagic_fisheries",0,0,"BOL","Bolivia"
28,"benthic_fisheries",0,0,"BOL","Bolivia"
28,"reef_fisheries",0,0,"BOL","Bolivia"
28,"aquaculture_marine",0,0,"BOL","Bolivia"
29,"demersal_fisheries",275,2.74204545880094e-05,"BES","Bonaire, Sint Eustatius and Saba"
29,"fofm_fisheries",54,5.38438017364547e-06,"BES","Bonaire, Sint Eustatius and Saba"
29,"large.pelagic_fisheries",219,2.18366529264511e-05,"BES","Bonaire, Sint Eustatius and Saba"
29,"medium.pelagic_fisheries",0,0,"BES","Bonaire, Sint Eustatius and Saba"
29,"small.pelagic_fisheries",0,0,"BES","Bonaire, Sint Eustatius and Saba"
29,"benthic_fisheries",0,0,"BES","Bonaire, Sint Eustatius and Saba"
29,"reef_fisheries",0,0,"BES","Bonaire, Sint Eustatius and Saba"
29,"aquaculture_marine",0,0,"BES","Bonaire, Sint Eustatius and Saba"
30,"demersal_fisheries",0,0,"BIH","Bosnia and Herzegovina"
30,"fofm_fisheries",0,0,"BIH","Bosnia and Herzegovina"
30,"large.pelagic_fisheries",0,0,"BIH","Bosnia and Herzegovina"
30,"medium.pelagic_fisheries",0,0,"BIH","Bosnia and Herzegovina"
30,"small.pelagic_fisheries",0,0,"BIH","Bosnia and Herzegovina"
30,"benthic_fisheries",0,0,"BIH","Bosnia and Herzegovina"
30,"reef_fisheries",0,0,"BIH","Bosnia and Herzegovina"
30,"aquaculture_marine",0,0,"BIH","Bosnia and Herzegovina"
31,"demersal_fisheries",0,0,"BWA","Botswana"
31,"fofm_fisheries",0,0,"BWA","Botswana"
31,"large.pelagic_fisheries",0,0,"BWA","Botswana"
31,"medium.pelagic_fisheries",0,0,"BWA","Botswana"
31,"small.pelagic_fisheries",0,0,"BWA","Botswana"
31,"benthic_fisheries",0,0,"BWA","Botswana"
31,"reef_fisheries",0,0,"BWA","Botswana"
31,"aquaculture_marine",0,0,"BWA","Botswana"
33,"demersal_fisheries",21551,0.00214886624300433,"BRA","Brazil"
33,"fofm_fisheries",5132,0.000511715537984233,"BRA","Brazil"
33,"large.pelagic_fisheries",60198,0.00600238736468722,"BRA","Brazil"
33,"medium.pelagic_fisheries",66,6.58090910112224e-06,"BRA","Brazil"
33,"small.pelagic_fisheries",0,0,"BRA","Brazil"
33,"benthic_fisheries",0,0,"BRA","Brazil"
33,"reef_fisheries",105,1.04696281154218e-05,"BRA","Brazil"
33,"aquaculture_marine",388,3.86877686550823e-05,"BRA","Brazil"
34,"demersal_fisheries",710,7.07946282090423e-05,"IOT","British Indian Ocean Territory"
34,"fofm_fisheries",0,0,"IOT","British Indian Ocean Territory"
34,"large.pelagic_fisheries",17361,0.00173107822582702,"IOT","British Indian Ocean Territory"
34,"medium.pelagic_fisheries",0,0,"IOT","British Indian Ocean Territory"
34,"small.pelagic_fisheries",0,0,"IOT","British Indian Ocean Territory"
34,"benthic_fisheries",0,0,"IOT","British Indian Ocean Territory"
34,"reef_fisheries",0,0,"IOT","British Indian Ocean Territory"
34,"aquaculture_marine",0,0,"IOT","British Indian Ocean Territory"
35,"demersal_fisheries",176,1.7549090936326e-05,"VGB","British Virgin Islands"
35,"fofm_fisheries",0,0,"VGB","British Virgin Islands"
35,"large.pelagic_fisheries",1992,0.000198623801961144,"VGB","British Virgin Islands"
35,"medium.pelagic_fisheries",0,0,"VGB","British Virgin Islands"
35,"small.pelagic_fisheries",0,0,"VGB","British Virgin Islands"
35,"benthic_fisheries",0,0,"VGB","British Virgin Islands"
35,"reef_fisheries",0,0,"VGB","British Virgin Islands"
35,"aquaculture_marine",0,0,"VGB","British Virgin Islands"
36,"demersal_fisheries",199,1.98424380473231e-05,"BRN","Brunei"
36,"fofm_fisheries",0,0,"BRN","Brunei"
36,"large.pelagic_fisheries",709,7.06949174650859e-05,"BRN","Brunei"
36,"medium.pelagic_fisheries",45,4.48698347803789e-06,"BRN","Brunei"
36,"small.pelagic_fisheries",0,0,"BRN","Brunei"
36,"benthic_fisheries",12,1.19652892747677e-06,"BRN","Brunei"
36,"reef_fisheries",0,0,"BRN","Brunei"
36,"aquaculture_marine",0,0,"BRN","Brunei"
37,"demersal_fisheries",223,2.22354959022767e-05,"BGR","Bulgaria"
37,"fofm_fisheries",123,1.22644215066369e-05,"BGR","Bulgaria"
37,"large.pelagic_fisheries",378,3.76906612155183e-05,"BGR","Bulgaria"
37,"medium.pelagic_fisheries",0,0,"BGR","Bulgaria"
37,"small.pelagic_fisheries",0,0,"BGR","Bulgaria"
37,"benthic_fisheries",0,0,"BGR","Bulgaria"
37,"reef_fisheries",0,0,"BGR","Bulgaria"
37,"aquaculture_marine",14,1.39595041538957e-06,"BGR","Bulgaria"
38,"demersal_fisheries",0,0,"BFA","Burkina Faso"
38,"fofm_fisheries",0,0,"BFA","Burkina Faso"
38,"large.pelagic_fisheries",0,0,"BFA","Burkina Faso"
38,"medium.pelagic_fisheries",0,0,"BFA","Burkina Faso"
38,"small.pelagic_fisheries",0,0,"BFA","Burkina Faso"
38,"benthic_fisheries",0,0,"BFA","Burkina Faso"
38,"reef_fisheries",0,0,"BFA","Burkina Faso"
38,"aquaculture_marine",0,0,"BFA","Burkina Faso"
39,"demersal_fisheries",0,0,"BDI","Burundi"
39,"fofm_fisheries",0,0,"BDI","Burundi"
39,"large.pelagic_fisheries",0,0,"BDI","Burundi"
39,"medium.pelagic_fisheries",0,0,"BDI","Burundi"
39,"small.pelagic_fisheries",0,0,"BDI","Burundi"
39,"benthic_fisheries",0,0,"BDI","Burundi"
39,"reef_fisheries",0,0,"BDI","Burundi"
39,"aquaculture_marine",0,0,"BDI","Burundi"
40,"demersal_fisheries",1090,0.000108684710912473,"KHM","Cambodia"
40,"fofm_fisheries",0,0,"KHM","Cambodia"
40,"large.pelagic_fisheries",0,0,"KHM","Cambodia"
40,"medium.pelagic_fisheries",0,0,"KHM","Cambodia"
40,"small.pelagic_fisheries",0,0,"KHM","Cambodia"
40,"benthic_fisheries",6,5.98264463738386e-07,"KHM","Cambodia"
40,"reef_fisheries",0,0,"KHM","Cambodia"
40,"aquaculture_marine",11,1.09681818352037e-06,"KHM","Cambodia"
41,"demersal_fisheries",0,0,"CMR","Cameroon"
41,"fofm_fisheries",240,2.39305785495354e-05,"CMR","Cameroon"
41,"large.pelagic_fisheries",0,0,"CMR","Cameroon"
41,"medium.pelagic_fisheries",0,0,"CMR","Cameroon"
41,"small.pelagic_fisheries",0,0,"CMR","Cameroon"
41,"benthic_fisheries",0,0,"CMR","Cameroon"
41,"reef_fisheries",0,0,"CMR","Cameroon"
41,"aquaculture_marine",0,0,"CMR","Cameroon"
42,"demersal_fisheries",38289,0.00381782467534651,"CAN","Canada"
42,"fofm_fisheries",16866,0.0016817214075686,"CAN","Canada"
42,"large.pelagic_fisheries",9907,0.000987834340376031,"CAN","Canada"
42,"medium.pelagic_fisheries",49,4.88582645386348e-06,"CAN","Canada"
42,"small.pelagic_fisheries",57,5.68351240551467e-06,"CAN","Canada"
42,"benthic_fisheries",1130,0.000112673140670729,"CAN","Canada"
42,"reef_fisheries",83,8.275991748381e-06,"CAN","Canada"
42,"aquaculture_marine",456,4.54680992441173e-05,"CAN","Canada"
43,"demersal_fisheries",2002,0.000199620909400708,"CPV","Cape Verde"
43,"fofm_fisheries",334,3.33033884814368e-05,"CPV","Cape Verde"
43,"large.pelagic_fisheries",19097,0.00190417607733533,"CPV","Cape Verde"
43,"medium.pelagic_fisheries",555,5.53394628958007e-05,"CPV","Cape Verde"
43,"small.pelagic_fisheries",0,0,"CPV","Cape Verde"
43,"benthic_fisheries",0,0,"CPV","Cape Verde"
43,"reef_fisheries",0,0,"CPV","Cape Verde"
43,"aquaculture_marine",0,0,"CPV","Cape Verde"
45,"demersal_fisheries",806,8.03668596288565e-05,"CYM","Cayman Islands"
45,"fofm_fisheries",345,3.44002066649572e-05,"CYM","Cayman Islands"
45,"large.pelagic_fisheries",74,7.37859505277343e-06,"CYM","Cayman Islands"
45,"medium.pelagic_fisheries",0,0,"CYM","Cayman Islands"
45,"small.pelagic_fisheries",0,0,"CYM","Cayman Islands"
45,"benthic_fisheries",0,0,"CYM","Cayman Islands"
45,"reef_fisheries",0,0,"CYM","Cayman Islands"
45,"aquaculture_marine",0,0,"CYM","Cayman Islands"
46,"demersal_fisheries",0,0,"CAF","Central African Republic"
46,"fofm_fisheries",0,0,"CAF","Central African Republic"
46,"large.pelagic_fisheries",0,0,"CAF","Central African Republic"
46,"medium.pelagic_fisheries",0,0,"CAF","Central African Republic"
46,"small.pelagic_fisheries",0,0,"CAF","Central African Republic"
46,"benthic_fisheries",0,0,"CAF","Central African Republic"
46,"reef_fisheries",0,0,"CAF","Central African Republic"
46,"aquaculture_marine",0,0,"CAF","Central African Republic"
47,"demersal_fisheries",0,0,"TCD","Chad"
47,"fofm_fisheries",0,0,"TCD","Chad"
47,"large.pelagic_fisheries",0,0,"TCD","Chad"
47,"medium.pelagic_fisheries",0,0,"TCD","Chad"
47,"small.pelagic_fisheries",0,0,"TCD","Chad"
47,"benthic_fisheries",0,0,"TCD","Chad"
47,"reef_fisheries",0,0,"TCD","Chad"
47,"aquaculture_marine",0,0,"TCD","Chad"
48,"demersal_fisheries",1897,0.000189151281285286,"CHL","Chile"
48,"fofm_fisheries",1524,0.00015195917378955,"CHL","Chile"
48,"large.pelagic_fisheries",22933,0.00228666649115207,"CHL","Chile"
48,"medium.pelagic_fisheries",1947,0.000194136818483106,"CHL","Chile"
48,"small.pelagic_fisheries",0,0,"CHL","Chile"
48,"benthic_fisheries",24,2.39305785495354e-06,"CHL","Chile"
48,"reef_fisheries",0,0,"CHL","Chile"
48,"aquaculture_marine",1344,0.000134011239877398,"CHL","Chile"
49,"demersal_fisheries",12208,0.0012172687622197,"CHN","China"
49,"fofm_fisheries",193,1.92441735835847e-05,"CHN","China"
49,"large.pelagic_fisheries",9011,0.000898493513791099,"CHN","China"
49,"medium.pelagic_fisheries",200,1.99421487912795e-05,"CHN","China"
49,"small.pelagic_fisheries",0,0,"CHN","China"
49,"benthic_fisheries",24,2.39305785495354e-06,"CHN","China"
49,"reef_fisheries",0,0,"CHN","China"
49,"aquaculture_marine",59,5.88293389342746e-06,"CHN","China"
50,"demersal_fisheries",66,6.58090910112224e-06,"CXR","Christmas Island"
50,"fofm_fisheries",2793,0.000278492107870219,"CXR","Christmas Island"
50,"large.pelagic_fisheries",3387,0.000337720289780319,"CXR","Christmas Island"
50,"medium.pelagic_fisheries",1966,0.000196031322618278,"CXR","Christmas Island"
50,"small.pelagic_fisheries",0,0,"CXR","Christmas Island"
50,"benthic_fisheries",0,0,"CXR","Christmas Island"
50,"reef_fisheries",0,0,"CXR","Christmas Island"
50,"aquaculture_marine",0,0,"CXR","Christmas Island"
52,"demersal_fisheries",108,1.07687603472909e-05,"CCK","Cocos Islands"
52,"fofm_fisheries",6491,0.000647222439020977,"CCK","Cocos Islands"
52,"large.pelagic_fisheries",5100,0.000508524794177628,"CCK","Cocos Islands"
52,"medium.pelagic_fisheries",0,0,"CCK","Cocos Islands"
52,"small.pelagic_fisheries",0,0,"CCK","Cocos Islands"
52,"benthic_fisheries",0,0,"CCK","Cocos Islands"
52,"reef_fisheries",0,0,"CCK","Cocos Islands"
52,"aquaculture_marine",0,0,"CCK","Cocos Islands"
53,"demersal_fisheries",2096,0.000208993719332609,"COL","Colombia"
53,"fofm_fisheries",70,6.97975207694783e-06,"COL","Colombia"
53,"large.pelagic_fisheries",14649,0.00146066268821727,"COL","Colombia"
53,"medium.pelagic_fisheries",123,1.22644215066369e-05,"COL","Colombia"
53,"small.pelagic_fisheries",0,0,"COL","Colombia"
53,"benthic_fisheries",0,0,"COL","Colombia"
53,"reef_fisheries",481,4.79608678430273e-05,"COL","Colombia"
53,"aquaculture_marine",8,7.97685951651181e-07,"COL","Colombia"
54,"demersal_fisheries",232,2.31328925978843e-05,"COM","Comoros"
54,"fofm_fisheries",0,0,"COM","Comoros"
54,"large.pelagic_fisheries",3858,0.000384684050183782,"COM","Comoros"
54,"medium.pelagic_fisheries",180,1.79479339121516e-05,"COM","Comoros"
54,"small.pelagic_fisheries",0,0,"COM","Comoros"
54,"benthic_fisheries",0,0,"COM","Comoros"
54,"reef_fisheries",0,0,"COM","Comoros"
54,"aquaculture_marine",0,0,"COM","Comoros"
55,"demersal_fisheries",810,8.07657026046821e-05,"COK","Cook Islands"
55,"fofm_fisheries",0,0,"COK","Cook Islands"
55,"large.pelagic_fisheries",53315,0.00531607831403534,"COK","Cook Islands"
55,"medium.pelagic_fisheries",0,0,"COK","Cook Islands"
55,"small.pelagic_fisheries",0,0,"COK","Cook Islands"
55,"benthic_fisheries",0,0,"COK","Cook Islands"
55,"reef_fisheries",0,0,"COK","Cook Islands"
55,"aquaculture_marine",0,0,"COK","Cook Islands"
56,"demersal_fisheries",6653,0.000663375579541913,"CRI","Costa Rica"
56,"fofm_fisheries",0,0,"CRI","Costa Rica"
56,"large.pelagic_fisheries",6949,0.000692889959753007,"CRI","Costa Rica"
56,"medium.pelagic_fisheries",69,6.88004133299144e-06,"CRI","Costa Rica"
56,"small.pelagic_fisheries",0,0,"CRI","Costa Rica"
56,"benthic_fisheries",0,0,"CRI","Costa Rica"
56,"reef_fisheries",0,0,"CRI","Costa Rica"
56,"aquaculture_marine",1469,0.000146475082871948,"CRI","Costa Rica"
57,"demersal_fisheries",1273,0.000126931777056494,"CIV","Côte d'Ivoire"
57,"fofm_fisheries",280,2.79190083077913e-05,"CIV","Côte d'Ivoire"
57,"large.pelagic_fisheries",2952,0.000294346116159286,"CIV","Côte d'Ivoire"
57,"medium.pelagic_fisheries",0,0,"CIV","Côte d'Ivoire"
57,"small.pelagic_fisheries",0,0,"CIV","Côte d'Ivoire"
57,"benthic_fisheries",0,0,"CIV","Côte d'Ivoire"
57,"reef_fisheries",0,0,"CIV","Côte d'Ivoire"
57,"aquaculture_marine",0,0,"CIV","Côte d'Ivoire"
58,"demersal_fisheries",372,3.70923967517799e-05,"HRV","Croatia"
58,"fofm_fisheries",126,1.25635537385061e-05,"HRV","Croatia"
58,"large.pelagic_fisheries",39,3.88871901429951e-06,"HRV","Croatia"
58,"medium.pelagic_fisheries",0,0,"HRV","Croatia"
58,"small.pelagic_fisheries",0,0,"HRV","Croatia"
58,"benthic_fisheries",0,0,"HRV","Croatia"
58,"reef_fisheries",0,0,"HRV","Croatia"
58,"aquaculture_marine",30,2.99132231869193e-06,"HRV","Croatia"
