Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","2","Afghanistan","5611","Import Quantity","2582","Maize Germ Oil","2017","2017","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","2","Afghanistan","5072","Stock Variation","2582","Maize Germ Oil","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","2","Afghanistan","5301","Domestic supply quantity","2582","Maize Germ Oil","2017","2017","1000 tonnes","3","S","Standardized data"
"FBS","Food Balances (2010-)","2","Afghanistan","5170","Residuals","2582","Maize Germ Oil","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","2","Afghanistan","5142","Food","2582","Maize Germ Oil","2017","2017","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","2","Afghanistan","645","Food supply quantity (kg/capita/yr)","2582","Maize Germ Oil","2017","2017","kg","0.07","Fc","Calculated data"
"FBS","Food Balances (2010-)","2","Afghanistan","664","Food supply (kcal/capita/day)","2582","Maize Germ Oil","2017","2017","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balances (2010-)","2","Afghanistan","674","Protein supply quantity (g/capita/day)","2582","Maize Germ Oil","2017","2017","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","2","Afghanistan","684","Fat supply quantity (g/capita/day)","2582","Maize Germ Oil","2017","2017","g/capita/day","0.2","Fc","Calculated data"
"FBS","Food Balances (2010-)","3","Albania","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","381","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","3","Albania","5611","Import Quantity","2514","Maize and products","2017","2017","1000 tonnes","59","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","3","Albania","5072","Stock Variation","2514","Maize and products","2017","2017","1000 tonnes","-13","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","3","Albania","5911","Export Quantity","2514","Maize and products","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","3","Albania","5301","Domestic supply quantity","2514","Maize and products","2017","2017","1000 tonnes","453","S","Standardized data"
"FBS","Food Balances (2010-)","3","Albania","5521","Feed","2514","Maize and products","2017","2017","1000 tonnes","395","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","3","Albania","5527","Seed","2514","Maize and products","2017","2017","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","3","Albania","5123","Losses","2514","Maize and products","2017","2017","1000 tonnes","42","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","3","Albania","5131","Processing","2514","Maize and products","2017","2017","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","3","Albania","5154","Other uses (non-food)","2514","Maize and products","2017","2017","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","3","Albania","5170","Residuals","2514","Maize and products","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","3","Albania","5142","Food","2514","Maize and products","2017","2017","1000 tonnes","8","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","3","Albania","645","Food supply quantity (kg/capita/yr)","2514","Maize and products","2017","2017","kg","2.76","Fc","Calculated data"
"FBS","Food Balances (2010-)","3","Albania","664","Food supply (kcal/capita/day)","2514","Maize and products","2017","2017","kcal/capita/day","21","Fc","Calculated data"
"FBS","Food Balances (2010-)","3","Albania","674","Protein supply quantity (g/capita/day)","2514","Maize and products","2017","2017","g/capita/day","0.48","Fc","Calculated data"
"FBS","Food Balances (2010-)","3","Albania","684","Fat supply quantity (g/capita/day)","2514","Maize and products","2017","2017","g/capita/day","0.07","Fc","Calculated data"
"FBS","Food Balances (2010-)","3","Albania","5611","Import Quantity","2582","Maize Germ Oil","2017","2017","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","3","Albania","5072","Stock Variation","2582","Maize Germ Oil","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","3","Albania","5301","Domestic supply quantity","2582","Maize Germ Oil","2017","2017","1000 tonnes","1","S","Standardized data"
"FBS","Food Balances (2010-)","3","Albania","5170","Residuals","2582","Maize Germ Oil","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","3","Albania","5142","Food","2582","Maize Germ Oil","2017","2017","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","3","Albania","645","Food supply quantity (kg/capita/yr)","2582","Maize Germ Oil","2017","2017","kg","0.34","Fc","Calculated data"
"FBS","Food Balances (2010-)","3","Albania","664","Food supply (kcal/capita/day)","2582","Maize Germ Oil","2017","2017","kcal/capita/day","8","Fc","Calculated data"
"FBS","Food Balances (2010-)","3","Albania","674","Protein supply quantity (g/capita/day)","2582","Maize Germ Oil","2017","2017","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","3","Albania","684","Fat supply quantity (g/capita/day)","2582","Maize Germ Oil","2017","2017","g/capita/day","0.92","Fc","Calculated data"
"FBS","Food Balances (2010-)","4","Algeria","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","4","Algeria","5611","Import Quantity","2514","Maize and products","2017","2017","1000 tonnes","4161","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","4","Algeria","5072","Stock Variation","2514","Maize and products","2017","2017","1000 tonnes","20","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","4","Algeria","5911","Export Quantity","2514","Maize and products","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","4","Algeria","5301","Domestic supply quantity","2514","Maize and products","2017","2017","1000 tonnes","4144","S","Standardized data"
"FBS","Food Balances (2010-)","4","Algeria","5521","Feed","2514","Maize and products","2017","2017","1000 tonnes","3209","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","4","Algeria","5527","Seed","2514","Maize and products","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","4","Algeria","5123","Losses","2514","Maize and products","2017","2017","1000 tonnes","290","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","4","Algeria","5131","Processing","2514","Maize and products","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","4","Algeria","5170","Residuals","2514","Maize and products","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","4","Algeria","5142","Food","2514","Maize and products","2017","2017","1000 tonnes","645","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","4","Algeria","645","Food supply quantity (kg/capita/yr)","2514","Maize and products","2017","2017","kg","15.59","Fc","Calculated data"
"FBS","Food Balances (2010-)","4","Algeria","664","Food supply (kcal/capita/day)","2514","Maize and products","2017","2017","kcal/capita/day","125","Fc","Calculated data"
"FBS","Food Balances (2010-)","4","Algeria","674","Protein supply quantity (g/capita/day)","2514","Maize and products","2017","2017","g/capita/day","3.14","Fc","Calculated data"
"FBS","Food Balances (2010-)","4","Algeria","684","Fat supply quantity (g/capita/day)","2514","Maize and products","2017","2017","g/capita/day","1.1","Fc","Calculated data"
"FBS","Food Balances (2010-)","4","Algeria","5611","Import Quantity","2582","Maize Germ Oil","2017","2017","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","4","Algeria","5072","Stock Variation","2582","Maize Germ Oil","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","4","Algeria","5301","Domestic supply quantity","2582","Maize Germ Oil","2017","2017","1000 tonnes","1","S","Standardized data"
"FBS","Food Balances (2010-)","4","Algeria","5170","Residuals","2582","Maize Germ Oil","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","4","Algeria","5142","Food","2582","Maize Germ Oil","2017","2017","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","4","Algeria","645","Food supply quantity (kg/capita/yr)","2582","Maize Germ Oil","2017","2017","kg","0.03","Fc","Calculated data"
"FBS","Food Balances (2010-)","4","Algeria","664","Food supply (kcal/capita/day)","2582","Maize Germ Oil","2017","2017","kcal/capita/day","1","Fc","Calculated data"
"FBS","Food Balances (2010-)","4","Algeria","674","Protein supply quantity (g/capita/day)","2582","Maize Germ Oil","2017","2017","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","4","Algeria","684","Fat supply quantity (g/capita/day)","2582","Maize Germ Oil","2017","2017","g/capita/day","0.1","Fc","Calculated data"
"FBS","Food Balances (2010-)","7","Angola","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","2381","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","7","Angola","5611","Import Quantity","2514","Maize and products","2017","2017","1000 tonnes","402","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","7","Angola","5072","Stock Variation","2514","Maize and products","2017","2017","1000 tonnes","505","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","7","Angola","5911","Export Quantity","2514","Maize and products","2017","2017","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","7","Angola","5301","Domestic supply quantity","2514","Maize and products","2017","2017","1000 tonnes","2276","S","Standardized data"
"FBS","Food Balances (2010-)","7","Angola","5521","Feed","2514","Maize and products","2017","2017","1000 tonnes","534","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","7","Angola","5527","Seed","2514","Maize and products","2017","2017","1000 tonnes","67","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","7","Angola","5123","Losses","2514","Maize and products","2017","2017","1000 tonnes","322","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","7","Angola","5131","Processing","2514","Maize and products","2017","2017","1000 tonnes","30","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","7","Angola","5154","Other uses (non-food)","2514","Maize and products","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","7","Angola","5170","Residuals","2514","Maize and products","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","7","Angola","5142","Food","2514","Maize and products","2017","2017","1000 tonnes","1323","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","7","Angola","645","Food supply quantity (kg/capita/yr)","2514","Maize and products","2017","2017","kg","44.38","Fc","Calculated data"
"FBS","Food Balances (2010-)","7","Angola","664","Food supply (kcal/capita/day)","2514","Maize and products","2017","2017","kcal/capita/day","386","Fc","Calculated data"
"FBS","Food Balances (2010-)","7","Angola","674","Protein supply quantity (g/capita/day)","2514","Maize and products","2017","2017","g/capita/day","10.18","Fc","Calculated data"
"FBS","Food Balances (2010-)","7","Angola","684","Fat supply quantity (g/capita/day)","2514","Maize and products","2017","2017","g/capita/day","4.16","Fc","Calculated data"
"FBS","Food Balances (2010-)","7","Angola","5611","Import Quantity","2582","Maize Germ Oil","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","7","Angola","5072","Stock Variation","2582","Maize Germ Oil","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","7","Angola","5911","Export Quantity","2582","Maize Germ Oil","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","7","Angola","5301","Domestic supply quantity","2582","Maize Germ Oil","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","Food Balances (2010-)","7","Angola","5170","Residuals","2582","Maize Germ Oil","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","7","Angola","5142","Food","2582","Maize Germ Oil","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","7","Angola","645","Food supply quantity (kg/capita/yr)","2582","Maize Germ Oil","2017","2017","kg","0.01","Fc","Calculated data"
"FBS","Food Balances (2010-)","7","Angola","664","Food supply (kcal/capita/day)","2582","Maize Germ Oil","2017","2017","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","7","Angola","674","Protein supply quantity (g/capita/day)","2582","Maize Germ Oil","2017","2017","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","7","Angola","684","Fat supply quantity (g/capita/day)","2582","Maize Germ Oil","2017","2017","g/capita/day","0.03","Fc","Calculated data"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5611","Import Quantity","2514","Maize and products","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5072","Stock Variation","2514","Maize and products","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5911","Export Quantity","2514","Maize and products","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5301","Domestic supply quantity","2514","Maize and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5521","Feed","2514","Maize and products","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5123","Losses","2514","Maize and products","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5171","Tourist consumption","2514","Maize and products","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5170","Residuals","2514","Maize and products","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5142","Food","2514","Maize and products","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","645","Food supply quantity (kg/capita/yr)","2514","Maize and products","2017","2017","kg","1.23","Fc","Calculated data"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","664","Food supply (kcal/capita/day)","2514","Maize and products","2017","2017","kcal/capita/day","14","Fc","Calculated data"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","674","Protein supply quantity (g/capita/day)","2514","Maize and products","2017","2017","g/capita/day","0.29","Fc","Calculated data"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","684","Fat supply quantity (g/capita/day)","2514","Maize and products","2017","2017","g/capita/day","0.32","Fc","Calculated data"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5611","Import Quantity","2582","Maize Germ Oil","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5072","Stock Variation","2582","Maize Germ Oil","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5301","Domestic supply quantity","2582","Maize Germ Oil","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5171","Tourist consumption","2582","Maize Germ Oil","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5170","Residuals","2582","Maize Germ Oil","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5142","Food","2582","Maize Germ Oil","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","645","Food supply quantity (kg/capita/yr)","2582","Maize Germ Oil","2017","2017","kg","0.13","Fc","Calculated data"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","664","Food supply (kcal/capita/day)","2582","Maize Germ Oil","2017","2017","kcal/capita/day","3","Fc","Calculated data"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","674","Protein supply quantity (g/capita/day)","2582","Maize Germ Oil","2017","2017","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","684","Fat supply quantity (g/capita/day)","2582","Maize Germ Oil","2017","2017","g/capita/day","0.35","Fc","Calculated data"
"FBS","Food Balances (2010-)","9","Argentina","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","49476","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","9","Argentina","5611","Import Quantity","2514","Maize and products","2017","2017","1000 tonnes","14","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","9","Argentina","5072","Stock Variation","2514","Maize and products","2017","2017","1000 tonnes","2000","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","9","Argentina","5911","Export Quantity","2514","Maize and products","2017","2017","1000 tonnes","23785","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","9","Argentina","5301","Domestic supply quantity","2514","Maize and products","2017","2017","1000 tonnes","23704","S","Standardized data"
"FBS","Food Balances (2010-)","9","Argentina","5521","Feed","2514","Maize and products","2017","2017","1000 tonnes","18040","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","9","Argentina","5527","Seed","2514","Maize and products","2017","2017","1000 tonnes","486","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","9","Argentina","5123","Losses","2514","Maize and products","2017","2017","1000 tonnes","720","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","9","Argentina","5131","Processing","2514","Maize and products","2017","2017","1000 tonnes","828","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","9","Argentina","5154","Other uses (non-food)","2514","Maize and products","2017","2017","1000 tonnes","3114","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","9","Argentina","5170","Residuals","2514","Maize and products","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","9","Argentina","5142","Food","2514","Maize and products","2017","2017","1000 tonnes","516","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","9","Argentina","645","Food supply quantity (kg/capita/yr)","2514","Maize and products","2017","2017","kg","11.75","Fc","Calculated data"
"FBS","Food Balances (2010-)","9","Argentina","664","Food supply (kcal/capita/day)","2514","Maize and products","2017","2017","kcal/capita/day","91","Fc","Calculated data"
"FBS","Food Balances (2010-)","9","Argentina","674","Protein supply quantity (g/capita/day)","2514","Maize and products","2017","2017","g/capita/day","2.06","Fc","Calculated data"
"FBS","Food Balances (2010-)","9","Argentina","684","Fat supply quantity (g/capita/day)","2514","Maize and products","2017","2017","g/capita/day","0.28","Fc","Calculated data"
"FBS","Food Balances (2010-)","9","Argentina","5511","Production","2582","Maize Germ Oil","2017","2017","1000 tonnes","45","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","9","Argentina","5611","Import Quantity","2582","Maize Germ Oil","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","9","Argentina","5072","Stock Variation","2582","Maize Germ Oil","2017","2017","1000 tonnes","-1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","9","Argentina","5911","Export Quantity","2582","Maize Germ Oil","2017","2017","1000 tonnes","25","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","9","Argentina","5301","Domestic supply quantity","2582","Maize Germ Oil","2017","2017","1000 tonnes","22","S","Standardized data"
"FBS","Food Balances (2010-)","9","Argentina","5170","Residuals","2582","Maize Germ Oil","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","9","Argentina","5142","Food","2582","Maize Germ Oil","2017","2017","1000 tonnes","22","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","9","Argentina","645","Food supply quantity (kg/capita/yr)","2582","Maize Germ Oil","2017","2017","kg","0.49","Fc","Calculated data"
"FBS","Food Balances (2010-)","9","Argentina","664","Food supply (kcal/capita/day)","2582","Maize Germ Oil","2017","2017","kcal/capita/day","12","Fc","Calculated data"
"FBS","Food Balances (2010-)","9","Argentina","674","Protein supply quantity (g/capita/day)","2582","Maize Germ Oil","2017","2017","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","9","Argentina","684","Fat supply quantity (g/capita/day)","2582","Maize Germ Oil","2017","2017","g/capita/day","1.34","Fc","Calculated data"
"FBS","Food Balances (2010-)","1","Armenia","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","10","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","1","Armenia","5611","Import Quantity","2514","Maize and products","2017","2017","1000 tonnes","48","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","1","Armenia","5072","Stock Variation","2514","Maize and products","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","1","Armenia","5911","Export Quantity","2514","Maize and products","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","1","Armenia","5301","Domestic supply quantity","2514","Maize and products","2017","2017","1000 tonnes","59","S","Standardized data"
"FBS","Food Balances (2010-)","1","Armenia","5521","Feed","2514","Maize and products","2017","2017","1000 tonnes","54","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","1","Armenia","5527","Seed","2514","Maize and products","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","1","Armenia","5123","Losses","2514","Maize and products","2017","2017","1000 tonnes","4","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","1","Armenia","5131","Processing","2514","Maize and products","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","1","Armenia","5170","Residuals","2514","Maize and products","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","1","Armenia","5142","Food","2514","Maize and products","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","1","Armenia","645","Food supply quantity (kg/capita/yr)","2514","Maize and products","2017","2017","kg","0.05","Fc","Calculated data"
"FBS","Food Balances (2010-)","1","Armenia","664","Food supply (kcal/capita/day)","2514","Maize and products","2017","2017","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","1","Armenia","674","Protein supply quantity (g/capita/day)","2514","Maize and products","2017","2017","g/capita/day","0.01","Fc","Calculated data"
"FBS","Food Balances (2010-)","1","Armenia","684","Fat supply quantity (g/capita/day)","2514","Maize and products","2017","2017","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","1","Armenia","5611","Import Quantity","2582","Maize Germ Oil","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","1","Armenia","5072","Stock Variation","2582","Maize Germ Oil","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","1","Armenia","5911","Export Quantity","2582","Maize Germ Oil","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","1","Armenia","5301","Domestic supply quantity","2582","Maize Germ Oil","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","Food Balances (2010-)","1","Armenia","5170","Residuals","2582","Maize Germ Oil","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","1","Armenia","5142","Food","2582","Maize Germ Oil","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","1","Armenia","645","Food supply quantity (kg/capita/yr)","2582","Maize Germ Oil","2017","2017","kg","0.14","Fc","Calculated data"
"FBS","Food Balances (2010-)","1","Armenia","664","Food supply (kcal/capita/day)","2582","Maize Germ Oil","2017","2017","kcal/capita/day","3","Fc","Calculated data"
"FBS","Food Balances (2010-)","1","Armenia","674","Protein supply quantity (g/capita/day)","2582","Maize Germ Oil","2017","2017","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","1","Armenia","684","Fat supply quantity (g/capita/day)","2582","Maize Germ Oil","2017","2017","g/capita/day","0.38","Fc","Calculated data"
"FBS","Food Balances (2010-)","10","Australia","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","436","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","10","Australia","5611","Import Quantity","2514","Maize and products","2017","2017","1000 tonnes","35","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","10","Australia","5072","Stock Variation","2514","Maize and products","2017","2017","1000 tonnes","15","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","10","Australia","5911","Export Quantity","2514","Maize and products","2017","2017","1000 tonnes","76","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","10","Australia","5301","Domestic supply quantity","2514","Maize and products","2017","2017","1000 tonnes","380","S","Standardized data"
