Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
FBS,Food Balances (2010-),14,Barbados,5072,Stock Variation,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),14,Barbados,5301,Domestic supply quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,S,Standardized data
FBS,Food Balances (2010-),14,Barbados,5170,Residuals,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),57,Belarus,5611,Import Quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),57,Belarus,5072,Stock Variation,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),57,Belarus,5301,Domestic supply quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,S,Standardized data
FBS,Food Balances (2010-),57,Belarus,5521,Feed,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),57,Belarus,5170,Residuals,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),255,Belgium,5611,Import Quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),255,Belgium,5072,Stock Variation,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),255,Belgium,5911,Export Quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),255,Belgium,5301,Domestic supply quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,S,Standardized data
FBS,Food Balances (2010-),255,Belgium,5131,Processing,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),255,Belgium,5170,Residuals,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),23,Belize,5072,Stock Variation,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),23,Belize,5911,Export Quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),23,Belize,5301,Domestic supply quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,S,Standardized data
FBS,Food Balances (2010-),23,Belize,5170,Residuals,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),53,Benin,5511,Production,2562,Palm kernels,2017,2017,1000 tonnes,596,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),53,Benin,5611,Import Quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),53,Benin,5072,Stock Variation,2562,Palm kernels,2017,2017,1000 tonnes,13,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),53,Benin,5911,Export Quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),53,Benin,5301,Domestic supply quantity,2562,Palm kernels,2017,2017,1000 tonnes,583,S,Standardized data
FBS,Food Balances (2010-),53,Benin,5521,Feed,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),53,Benin,5131,Processing,2562,Palm kernels,2017,2017,1000 tonnes,583,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),53,Benin,5154,Other uses (non-food),2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),53,Benin,5170,Residuals,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),19,Bolivia (Plurinational State of),5611,Import Quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),19,Bolivia (Plurinational State of),5072,Stock Variation,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),19,Bolivia (Plurinational State of),5911,Export Quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),19,Bolivia (Plurinational State of),5301,Domestic supply quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,S,Standardized data
FBS,Food Balances (2010-),19,Bolivia (Plurinational State of),5170,Residuals,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),20,Botswana,5611,Import Quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),20,Botswana,5072,Stock Variation,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),20,Botswana,5911,Export Quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),20,Botswana,5301,Domestic supply quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,S,Standardized data
FBS,Food Balances (2010-),20,Botswana,5170,Residuals,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),21,Brazil,5511,Production,2562,Palm kernels,2017,2017,1000 tonnes,1676,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),21,Brazil,5072,Stock Variation,2562,Palm kernels,2017,2017,1000 tonnes,52,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),21,Brazil,5301,Domestic supply quantity,2562,Palm kernels,2017,2017,1000 tonnes,1624,S,Standardized data
FBS,Food Balances (2010-),21,Brazil,5521,Feed,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),21,Brazil,5123,Losses,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),21,Brazil,5131,Processing,2562,Palm kernels,2017,2017,1000 tonnes,1624,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),21,Brazil,5154,Other uses (non-food),2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),21,Brazil,5170,Residuals,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),27,Bulgaria,5611,Import Quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),27,Bulgaria,5072,Stock Variation,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),27,Bulgaria,5911,Export Quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),27,Bulgaria,5301,Domestic supply quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,S,Standardized data
FBS,Food Balances (2010-),27,Bulgaria,5123,Losses,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),27,Bulgaria,5131,Processing,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),27,Bulgaria,5170,Residuals,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),233,Burkina Faso,5611,Import Quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),233,Burkina Faso,5301,Domestic supply quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,S,Standardized data
FBS,Food Balances (2010-),233,Burkina Faso,5154,Other uses (non-food),2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),233,Burkina Faso,5170,Residuals,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),29,Burundi,5511,Production,2562,Palm kernels,2017,2017,1000 tonnes,87,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),29,Burundi,5611,Import Quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),29,Burundi,5072,Stock Variation,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),29,Burundi,5911,Export Quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),29,Burundi,5301,Domestic supply quantity,2562,Palm kernels,2017,2017,1000 tonnes,87,S,Standardized data
FBS,Food Balances (2010-),29,Burundi,5123,Losses,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),29,Burundi,5131,Processing,2562,Palm kernels,2017,2017,1000 tonnes,87,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),29,Burundi,5170,Residuals,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),35,Cabo Verde,5611,Import Quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),35,Cabo Verde,5301,Domestic supply quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,S,Standardized data
FBS,Food Balances (2010-),35,Cabo Verde,5170,Residuals,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),115,Cambodia,5511,Production,2562,Palm kernels,2017,2017,1000 tonnes,245,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),115,Cambodia,5072,Stock Variation,2562,Palm kernels,2017,2017,1000 tonnes,1,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),115,Cambodia,5911,Export Quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),115,Cambodia,5301,Domestic supply quantity,2562,Palm kernels,2017,2017,1000 tonnes,243,S,Standardized data
FBS,Food Balances (2010-),115,Cambodia,5123,Losses,2562,Palm kernels,2017,2017,1000 tonnes,2,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),115,Cambodia,5131,Processing,2562,Palm kernels,2017,2017,1000 tonnes,241,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),115,Cambodia,5170,Residuals,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),32,Cameroon,5511,Production,2562,Palm kernels,2017,2017,1000 tonnes,2400,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),32,Cameroon,5611,Import Quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),32,Cameroon,5072,Stock Variation,2562,Palm kernels,2017,2017,1000 tonnes,41,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),32,Cameroon,5301,Domestic supply quantity,2562,Palm kernels,2017,2017,1000 tonnes,2359,S,Standardized data
FBS,Food Balances (2010-),32,Cameroon,5521,Feed,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),32,Cameroon,5123,Losses,2562,Palm kernels,2017,2017,1000 tonnes,29,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),32,Cameroon,5131,Processing,2562,Palm kernels,2017,2017,1000 tonnes,2329,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),32,Cameroon,5170,Residuals,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),33,Canada,5611,Import Quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),33,Canada,5072,Stock Variation,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),33,Canada,5301,Domestic supply quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,S,Standardized data
FBS,Food Balances (2010-),33,Canada,5154,Other uses (non-food),2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),33,Canada,5170,Residuals,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),37,Central African Republic,5511,Production,2562,Palm kernels,2017,2017,1000 tonnes,6,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),37,Central African Republic,5611,Import Quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),37,Central African Republic,5072,Stock Variation,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),37,Central African Republic,5301,Domestic supply quantity,2562,Palm kernels,2017,2017,1000 tonnes,6,S,Standardized data
FBS,Food Balances (2010-),37,Central African Republic,5521,Feed,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),37,Central African Republic,5123,Losses,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),37,Central African Republic,5131,Processing,2562,Palm kernels,2017,2017,1000 tonnes,6,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),37,Central African Republic,5170,Residuals,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),39,Chad,5301,Domestic supply quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,S,Standardized data
FBS,Food Balances (2010-),40,Chile,5611,Import Quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),40,Chile,5072,Stock Variation,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),40,Chile,5911,Export Quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),40,Chile,5301,Domestic supply quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,S,Standardized data
FBS,Food Balances (2010-),40,Chile,5170,Residuals,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),96,"China, Hong Kong SAR",5611,Import Quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),96,"China, Hong Kong SAR",5072,Stock Variation,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),96,"China, Hong Kong SAR",5911,Export Quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),96,"China, Hong Kong SAR",5301,Domestic supply quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,S,Standardized data
FBS,Food Balances (2010-),96,"China, Hong Kong SAR",5521,Feed,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),96,"China, Hong Kong SAR",5170,Residuals,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),41,"China, mainland",5511,Production,2562,Palm kernels,2017,2017,1000 tonnes,665,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),41,"China, mainland",5611,Import Quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),41,"China, mainland",5072,Stock Variation,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),41,"China, mainland",5301,Domestic supply quantity,2562,Palm kernels,2017,2017,1000 tonnes,665,S,Standardized data
FBS,Food Balances (2010-),41,"China, mainland",5123,Losses,2562,Palm kernels,2017,2017,1000 tonnes,264,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),41,"China, mainland",5131,Processing,2562,Palm kernels,2017,2017,1000 tonnes,401,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),41,"China, mainland",5170,Residuals,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),214,"China, Taiwan Province of",5072,Stock Variation,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),214,"China, Taiwan Province of",5911,Export Quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),214,"China, Taiwan Province of",5301,Domestic supply quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,S,Standardized data
FBS,Food Balances (2010-),214,"China, Taiwan Province of",5170,Residuals,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),44,Colombia,5511,Production,2562,Palm kernels,2017,2017,1000 tonnes,7914,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),44,Colombia,5611,Import Quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),44,Colombia,5072,Stock Variation,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),44,Colombia,5911,Export Quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),44,Colombia,5301,Domestic supply quantity,2562,Palm kernels,2017,2017,1000 tonnes,7914,S,Standardized data
FBS,Food Balances (2010-),44,Colombia,5521,Feed,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),44,Colombia,5527,Seed,2562,Palm kernels,2017,2017,1000 tonnes,9,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),44,Colombia,5123,Losses,2562,Palm kernels,2017,2017,1000 tonnes,109,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),44,Colombia,5131,Processing,2562,Palm kernels,2017,2017,1000 tonnes,6926,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),44,Colombia,5154,Other uses (non-food),2562,Palm kernels,2017,2017,1000 tonnes,871,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),44,Colombia,5170,Residuals,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),46,Congo,5511,Production,2562,Palm kernels,2017,2017,1000 tonnes,153,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),46,Congo,5611,Import Quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),46,Congo,5072,Stock Variation,2562,Palm kernels,2017,2017,1000 tonnes,-2,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),46,Congo,5301,Domestic supply quantity,2562,Palm kernels,2017,2017,1000 tonnes,155,S,Standardized data
FBS,Food Balances (2010-),46,Congo,5123,Losses,2562,Palm kernels,2017,2017,1000 tonnes,2,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),46,Congo,5131,Processing,2562,Palm kernels,2017,2017,1000 tonnes,153,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),46,Congo,5170,Residuals,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),46,Congo,5142,Food,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),46,Congo,645,Food supply quantity (kg/capita/yr),2562,Palm kernels,2017,2017,kg,0,Fc,Calculated data
FBS,Food Balances (2010-),46,Congo,664,Food supply (kcal/capita/day),2562,Palm kernels,2017,2017,kcal/capita/day,16,Fc,Calculated data
FBS,Food Balances (2010-),46,Congo,674,Protein supply quantity (g/capita/day),2562,Palm kernels,2017,2017,g/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),46,Congo,684,Fat supply quantity (g/capita/day),2562,Palm kernels,2017,2017,g/capita/day,1,Fc,Calculated data
FBS,Food Balances (2010-),48,Costa Rica,5511,Production,2562,Palm kernels,2017,2017,1000 tonnes,1096,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),48,Costa Rica,5611,Import Quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),48,Costa Rica,5072,Stock Variation,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),48,Costa Rica,5911,Export Quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),48,Costa Rica,5301,Domestic supply quantity,2562,Palm kernels,2017,2017,1000 tonnes,1096,S,Standardized data
FBS,Food Balances (2010-),48,Costa Rica,5521,Feed,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),48,Costa Rica,5131,Processing,2562,Palm kernels,2017,2017,1000 tonnes,1096,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),48,Costa Rica,5154,Other uses (non-food),2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),48,Costa Rica,5170,Residuals,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),107,C?te d'Ivoire,5511,Production,2562,Palm kernels,2017,2017,1000 tonnes,2227,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),107,C?te d'Ivoire,5611,Import Quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),107,C?te d'Ivoire,5072,Stock Variation,2562,Palm kernels,2017,2017,1000 tonnes,167,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),107,C?te d'Ivoire,5911,Export Quantity,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),107,C?te d'Ivoire,5301,Domestic supply quantity,2562,Palm kernels,2017,2017,1000 tonnes,2060,S,Standardized data
FBS,Food Balances (2010-),107,C?te d'Ivoire,5521,Feed,2562,Palm kernels,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),107,C?te d'Ivoire,5123,Losses,2562,Palm kernels,2017,2017,1000 tonnes,31,Im,FAO data based on imputation methodology
